"timestamp","RE_Macro_Index"
2011-08-20,0.31
2011-08-23,0.31
2011-08-27,0.31
2011-09-01,0.31
2011-09-05,0.31
2011-09-06,0.31
2011-09-08,0.31
2011-09-09,0.31
2011-09-10,0.31
2011-09-13,0.31
2011-09-16,0.31
2011-09-17,0.31
2011-09-19,0.31
2011-09-20,0.31
2011-09-22,0.31
2011-09-23,0.31
2011-09-24,0.31
2011-09-26,0.31
2011-09-27,0.31
2011-09-28,0.31
2011-09-29,0.31
2011-09-30,0.31
2011-10-01,0.31
2011-10-03,0.31
2011-10-04,0.31
2011-10-05,0.31
2011-10-06,0.31
2011-10-07,0.31
2011-10-08,0.31
2011-10-10,0.31
2011-10-11,0.31
2011-10-12,0.31
2011-10-13,0.31
2011-10-14,0.31
2011-10-15,0.31
2011-10-17,0.31
2011-10-18,0.31
2011-10-19,0.31
2011-10-20,0.31
2011-10-21,0.31
2011-10-22,0.31
2011-10-24,0.31
2011-10-25,0.31
2011-10-26,0.31
2011-10-27,0.31
2011-10-28,0.298474522140417
2011-10-29,0.29847634996706
2011-10-30,0.298477884143756
2011-10-31,0.298479124346949
2011-11-01,0.298480070252612
2011-11-02,0.298480721536239
2011-11-03,0.29848107787285
2011-11-04,0.298481138936985
2011-11-05,0.298480904402704
2011-11-06,0.298480373943587
2011-11-07,0.298479547232737
2011-11-08,0.29847842394277
2011-11-09,0.298219301852533
2011-11-10,0.297959758985634
2011-11-11,0.297699794876567
2011-11-12,0.29743940905914
2011-11-13,0.297232912172087
2011-11-14,0.297026068630195
2011-11-15,0.296818878085434
2011-11-16,0.296611340189311
2011-11-17,0.296403454592863
2011-11-18,0.296195220946664
2011-11-19,0.295986638900815
2011-11-20,0.29577770810495
2011-11-21,0.295568428208233
2011-11-22,0.295275027782339
2011-11-23,0.294981236887776
2011-11-24,0.294687055131343
2011-11-25,0.294392482119314
2011-11-26,0.29409751745743
2011-11-27,0.293802160750905
2011-11-28,0.293990510452526
2011-11-29,0.294154554779994
2011-11-30,0.294296483739209
2011-12-01,0.294418229249241
2011-12-02,0.294521502069532
2011-12-03,0.294607822563205
2011-12-04,0.294678546464343
2011-12-05,0.294734886570897
2011-12-06,0.294777931095523
2011-12-07,0.294808659260035
2011-12-08,0.294827954604698
2011-12-09,0.294836616393708
2011-12-10,0.294935385868944
2011-12-11,0.295024884312131
2011-12-12,0.295105715245017
2011-12-13,0.295178429630722
2011-12-14,0.295341931853573
2011-12-15,0.295498376651171
2011-12-16,0.295648188295697
2011-12-17,0.295791757073711
2011-12-18,0.295929442621641
2011-12-19,0.296061576876006
2011-12-20,0.296188466689309
2011-12-21,0.296310396154979
2011-12-22,0.296427628678428
2011-12-23,0.296432637265939
2011-12-24,0.296433368375265
2011-12-25,0.296430033912149
2011-12-26,0.296299183836198
2011-12-27,0.296164510837779
2011-12-28,0.296026186980652
2011-12-29,0.295884373199868
2011-12-30,0.29573922018574
2011-12-31,0.29559086918487
2012-01-01,0.295439452727183
2012-01-02,0.295285095286797
2012-01-03,0.295127913883674
2012-01-04,0.294968018632134
2012-01-05,0.294805513241644
2012-01-06,0.294640495474633
2012-01-07,0.294473057565603
2012-01-08,0.294303286605285
2012-01-09,0.29367810655693
2012-01-10,0.293050700182173
2012-01-11,0.292421137717558
2012-01-12,0.291789485679045
2012-01-13,0.291155807103746
2012-01-14,0.290432456188859
2012-01-15,0.28970704654182
2012-01-16,0.288979631807444
2012-01-17,0.288250262947868
2012-01-18,0.287518988406178
2012-01-19,0.286785854258205
2012-01-20,0.28605090435348
2012-01-21,0.285314180446215
2012-01-22,0.284509542629857
2012-01-23,0.28370323355027
2012-01-24,0.282895288683963
2012-01-25,0.282085741882929
2012-01-26,0.28125380434583
2012-01-27,0.280419868806079
2012-01-28,0.27958397753393
2012-01-29,0.27874617093843
2012-01-30,0.277906487666879
2012-01-31,0.277064964697961
2012-02-01,0.27622163742904
2012-02-02,0.275376539758018
2012-02-03,0.274529704160159
2012-02-04,0.273681161760235
2012-02-05,0.272830942400324
2012-02-06,0.271979074703556
2012-02-07,0.271125586134095
2012-02-08,0.27027050305361
2012-02-09,0.269322593057749
2012-02-10,0.268373280626151
2012-02-11,0.267422587611343
2012-02-12,0.266470535018977
2012-02-13,0.265568663686788
2012-02-14,0.264665559790831
2012-02-15,0.263761242169966
2012-02-16,0.262855728961304
2012-02-17,0.261949037631631
2012-02-18,0.261041185007166
2012-02-19,0.260132187301747
2012-02-20,0.25922206014353
2012-02-21,0.258310818600312
2012-02-22,0.257354319320874
2012-02-23,0.256396682160917
2012-02-24,0.255437920735111
2012-02-25,0.254234809987077
2012-02-26,0.253031534710408
2012-02-27,0.251828076327011
2012-02-28,0.250624416808527
2012-02-29,0.24942053865464
2012-03-01,0.248216424872396
2012-03-02,0.24701205895649
2012-03-03,0.245807424870454
2012-03-04,0.244602507028708
2012-03-05,0.24339729027943
2012-03-06,0.242191759888184
2012-03-07,0.240985901522296
2012-03-08,0.239779701235915
2012-03-09,0.238573145455726
2012-03-10,0.236993499279729
2012-03-11,0.235413231015392
2012-03-12,0.233832328544805
2012-03-13,0.232250780051179
2012-03-14,0.230668574008085
2012-03-15,0.229397913678955
2012-03-16,0.228127211303249
2012-03-17,0.226856457283066
2012-03-18,0.225585642274396
2012-03-19,0.224314757178427
2012-03-20,0.2230437931332
2012-03-21,0.221772741505611
2012-03-22,0.220501593883724
2012-03-23,0.219186156405518
2012-03-24,0.217870593707465
2012-03-25,0.21655489811015
2012-03-26,0.215239062124461
2012-03-27,0.213934063126402
2012-03-28,0.212629124266516
2012-03-29,0.211324235440727
2012-03-30,0.210019386791735
2012-03-31,0.208714568701261
2012-04-01,0.207409771782583
2012-04-02,0.206104986873356
2012-04-03,0.204800205028688
2012-04-04,0.203495417514479
2012-04-05,0.202190615800993
2012-04-06,0.200885791556676
2012-04-07,0.199580936642184
2012-04-08,0.198276043104638
2012-04-09,0.196971103172067
2012-04-10,0.195860610598939
2012-04-11,0.194750141273508
2012-04-12,0.193639687853501
2012-04-13,0.19252924316048
2012-04-14,0.191514044068983
2012-04-15,0.190498964990077
2012-04-16,0.189483999341887
2012-04-17,0.188469140688552
2012-04-18,0.187454382736098
2012-04-19,0.186439719328466
2012-04-20,0.185425144443657
2012-04-21,0.184410652190018
2012-04-22,0.183396236802642
2012-04-23,0.18230877647124
2012-04-24,0.181221361270456
2012-04-25,0.180133985914549
2012-04-26,0.179028325633005
2012-04-27,0.17792236912921
2012-04-28,0.176816115587808
2012-04-29,0.175709564206321
2012-04-30,0.174602714194805
2012-05-01,0.173495564775501
2012-05-02,0.172388115182514
2012-05-03,0.171280364661492
2012-05-04,0.170172312469318
2012-05-05,0.169063957873813
2012-05-06,0.167955300153448
2012-05-07,0.166846338597057
2012-05-08,0.165737072503577
2012-05-09,0.164627501181773
2012-05-10,0.163517623949992
2012-05-11,0.162725745161787
2012-05-12,0.161933622413709
2012-05-13,0.161141255034432
2012-05-14,0.160348642362387
2012-05-15,0.159699697357804
2012-05-16,0.159050610169619
2012-05-17,0.158401380723282
2012-05-18,0.157752008944205
2012-05-19,0.157102494757758
2012-05-20,0.156452838089275
2012-05-21,0.155803038864047
2012-05-22,0.155153097007327
2012-05-23,0.15450301244433
2012-05-24,0.153918874303046
2012-05-25,0.153334578605778
2012-05-26,0.152750125279981
2012-05-27,0.151917207915834
2012-05-28,0.151083901848451
2012-05-29,0.150250206798108
2012-05-30,0.149416122484804
2012-05-31,0.14858164862827
2012-06-01,0.147746784947959
2012-06-02,0.146911531163055
2012-06-03,0.146075886992464
2012-06-04,0.145239852154819
2012-06-05,0.14440342636848
2012-06-06,0.143566609351531
2012-06-07,0.142729400821779
2012-06-08,0.141891800496757
2012-06-09,0.14114061324848
2012-06-10,0.140389071399229
2012-06-11,0.139637174691779
2012-06-12,0.138884922868654
2012-06-13,0.138132315672124
2012-06-14,0.137379352844208
2012-06-15,0.13643925767293
2012-06-16,0.135498561448325
2012-06-17,0.134557263593502
2012-06-18,0.13361536353083
2012-06-19,0.13267286068194
2012-06-20,0.131729754467719
2012-06-21,0.130786044308312
2012-06-22,0.129841729623123
2012-06-23,0.128895428582964
2012-06-24,0.12794851874378
2012-06-25,0.127000999517699
2012-06-26,0.126052870316088
2012-06-27,0.125199807756659
2012-06-28,0.124346257745258
2012-06-29,0.123492219861403
2012-06-30,0.122637693684126
2012-07-01,0.121782678791971
2012-07-02,0.120927174762997
2012-07-03,0.120071181174773
2012-07-04,0.119214697604382
2012-07-05,0.118357723628416
2012-07-06,0.117500258822976
2012-07-07,0.116642302763674
2012-07-08,0.115783855025631
2012-07-09,0.114924915183474
2012-07-10,0.114179961656076
2012-07-11,0.113434583581965
2012-07-12,0.112688780595144
2012-07-13,0.112086941785618
2012-07-14,0.111484852049827
2012-07-15,0.110882511230723
2012-07-16,0.110279919171125
2012-07-17,0.109677075713723
2012-07-18,0.109073980701074
2012-07-19,0.108470633975602
2012-07-20,0.107867035379604
2012-07-21,0.10726318475524
2012-07-22,0.106659081944542
2012-07-23,0.106054726789407
2012-07-24,0.105403585240054
2012-07-25,0.104752170559662
2012-07-26,0.104100482576294
2012-07-27,0.103009789004697
2012-07-28,0.101918163250536
2012-07-29,0.10082560397797
2012-07-30,0.0997321098482658
2012-07-31,0.0986376795197887
2012-08-01,0.0975423116479945
2012-08-02,0.0964460048854199
2012-08-03,0.0953487578816744
2012-08-04,0.0942505692834319
2012-08-05,0.0931514377344204
2012-08-06,0.0920513618754136
2012-08-07,0.0909503403442212
2012-08-08,0.0898483717756835
2012-08-09,0.0888130094470803
2012-08-10,0.0877768015617528
2012-08-11,0.0867397469801764
2012-08-12,0.0857018445605136
2012-08-13,0.0846985225180708
2012-08-14,0.0836944038095748
2012-08-15,0.0826894873450692
2012-08-16,0.0816837720322484
2012-08-17,0.0806772567764528
2012-08-18,0.0796699404806591
2012-08-19,0.0786618220454759
2012-08-20,0.0776529003691352
2012-08-21,0.0766431743474811
2012-08-22,0.0756326428739694
2012-08-23,0.0745386294088821
2012-08-24,0.0734437508654291
2012-08-25,0.072348006067217
2012-08-26,0.071251393835328
2012-08-27,0.0700937612891583
2012-08-28,0.0689348054220953
2012-08-29,0.0677745224022433
2012-08-30,0.066612908379148
2012-08-31,0.0654499594836827
2012-09-01,0.0642856718279291
2012-09-02,0.063120041505051
2012-09-03,0.0619530645891773
2012-09-04,0.0607847371352773
2012-09-05,0.0596150551790365
2012-09-06,0.0584440147367329
2012-09-07,0.05727161180511
2012-09-08,0.05609784236125
2012-09-09,0.0549692250551435
2012-09-10,0.0538392014354532
2012-09-11,0.0527077671711348
2012-09-12,0.0518221995034645
2012-09-13,0.0509356916727935
2012-09-14,0.0500482409318277
2012-09-15,0.0491598445208096
2012-09-16,0.048270499667446
2012-09-17,0.0473802035868353
2012-09-18,0.0464889534813956
2012-09-19,0.0455967465407874
2012-09-20,0.0447035799418429
2012-09-21,0.0438094508484861
2012-09-22,0.0429143564116643
2012-09-23,0.0418978538643875
2012-09-24,0.040880275698762
2012-09-25,0.0398616187424566
2012-09-26,0.0384531860644047
2012-09-27,0.0370426578852119
2012-09-28,0.0356300265429768
2012-09-29,0.0342152843308894
2012-09-30,0.0327984234968884
2012-10-01,0.0313794362433175
2012-10-02,0.029958314726571
2012-10-03,0.0285350510567417
2012-10-04,0.0271096372972625
2012-10-05,0.0256820654645509
2012-10-06,0.0242523275276385
2012-10-07,0.0228204154078086
2012-10-08,0.021386320978226
2012-10-09,0.019998024521184
2012-10-10,0.0186076429260221
2012-10-11,0.0172151684218834
2012-10-12,0.0158205931914098
2012-10-13,0.0144082895076869
2012-10-14,0.0129939066440498
2012-10-15,0.0115774371647243
2012-10-16,0.0101588735907657
2012-10-17,0.00873820839972433
2012-10-18,0.00731543402531777
2012-10-19,0.00589054285709404
2012-10-20,0.00446352724008792
2012-10-21,0.0030343794744851
2012-10-22,0.00160309181527265
2012-10-23,0.000169656471891322
